TO;2010;41.428
RJ;2010;64.243
RN;2010;47.712
SC;2010;22.901
RO;2010;63.761
RR;2010;48.065
GO;2010;60.202
ES;2010;93.46
PI;2010;24.273
BA;2010;77.243
AM;2010;58.009
AC;2010;39.639
PE;2010;76.205
MS;2010;46.642
MG;2010;33.531
AL;2010;128.988
AM;2011;67.958
PE;2011;74.98
AP;2011;55.466
SC;2011;23.259
PB;2011;80.279
MS;2011;47.967
PI;2011;26.253
PA;2011;74.215
AC;2011;38.958
MG;2011;39.171
PR;2011;58.692
SP;2011;25.108
MA;2011;44.286
RJ;2011;54.446
GO;2011;66.362
RN;2011;62.544
MT;2011;57.435
AL;2011;138.301
ES;2011;86.149
RO;2011;49.733
SE;2011;66.075
DF;2011;65.869
RR;2011;35.932
CE;2011;62.605
BA;2011;72.411
TO;2011;43.454
RS;2011;35.411
AL;2012;124.76
RN;2012;67.103
GO;2012;83.099
TO;2012;45.86
RR;2012;52.408
MT;2012;60.283
PB;2012;75.119
RJ;2012;54.263
AM;2012;67.795
MA;2012;49.838
SP;2012;27.954
PR;2012;60.199
AC;2012;50.396
MG;2012;41.929
PA;2012;75.845
PI;2012;30.922
BA;2012;79.021
RS;2012;40.38
AP;2012;67.48
MS;2012;48.481
PE;2012;72.305
SC;2012;22.323
DF;2012;68.938
SE;2012;79.658
CE;2012;86.32
RO;2012;58.573
ES;2012;85.345
PR;2013;48.288
MT;2013;65.056
PE;2013;64.205
MS;2013;42.581
PI;2013;34.99
MG;2013;41.813
PB;2013;74.948
MA;2013;60.295
RJ;2013;56.302
GO;2013;83.693
RN;2013;81.523
ES;2013;75.534
DF;2013;57.123
RO;2013;48.843
CE;2013;97.417
RR;2013;71.045
BA;2013;68.687
RS;2013;38.318
AP;2013;55.516
SC;2013;20.2
AM;2013;56.907
TO;2013;40.835
SE;2013;84.432
AL;2013;124.523
SP;2013;24.419
AC;2013;51.51
PA;2013;77.892
SE;2014;94.19
MA;2014;67.833
RR;2014;52.166
DF;2014;57.704
CE;2014;100.114
SP;2014;24.573
BA;2014;73.767
PR;2014;48.765
AL;2014;121.13
AC;2014;53.153
MT;2014;75.395
RS;2014;44.723
MG;2014;41.834
RN;2014;89.298
ES;2014;75.697
PA;2014;77.666
PB;2014;74.904
RO;2014;58.279
PI;2014;41.759
MS;2014;46.713
GO;2014;79.332
SC;2014;22.292
AP;2014;62.286
TO;2014;44.84
PE;2014;69.225
AM;2014;59.226
RJ;2014;61.195
MS;2015;42.792
BA;2015;71.754
PE;2015;79.647
RR;2015;67.106
CE;2015;89.602
RO;2015;59.551
SE;2015;112.357
DF;2015;49.291
AL;2015;101.694
RN;2015;85.684
ES;2015;66.591
RJ;2015;54.553
GO;2015;82.575
MA;2015;66.897
PR;2015;47.419
MT;2015;64.508
SP;2015;20.969
AC;2015;48.838
PB;2015;72.963
TO;2015;58.004
MG;2015;39.582
PA;2015;81.934
PI;2015;37.091
SC;2015;24.418
AP;2015;71.12
AM;2015;68.226
RS;2015;47.777
