TO;2010;23.637
CE;2010;31.802
RS;2010;19.497
PA;2010;46.445
RN;2010;25.568
SE;2010;32.688
BA;2010;41.693
AC;2010;22.493
AL;2010;66.88
RJ;2010;35.441
MG;2010;18.605
ES;2010;50.982
GO;2010;32.963
MS;2010;26.786
SC;2010;13.171
PE;2010;39.482
AP;2010;38.833
RR;2010;26.86
SP;2010;14.636
MT;2010;32.025
AL;2011;71.388
PA;2011;39.968
AP;2011;30.542
MS;2011;27.164
DF;2011;34.559
CE;2011;32.731
PB;2011;42.571
SP;2011;14.048
SE;2011;34.979
PI;2011;14.011
RO;2011;28.545
RR;2011;20.645
MT;2011;32.803
PR;2011;32.115
ES;2011;47.138
RS;2011;19.351
RJ;2011;29.672
RN;2011;32.951
MA;2011;23.94
AC;2011;21.973
BA;2011;39.361
MG;2011;21.603
SC;2011;12.838
AM;2011;36.514
TO;2011;25.769
GO;2011;37.364
PE;2011;39.154
DF;2012;36.02
MA;2012;26.466
MT;2012;34.475
AC;2012;27.412
MS;2012;27.265
BA;2012;43.371
MG;2012;22.976
AL;2012;64.635
TO;2012;26.734
SE;2012;41.642
PR;2012;32.984
PE;2012;37.252
PI;2012;16.61
PB;2012;39.972
RJ;2012;29.4
RN;2012;34.818
PA;2012;41.369
GO;2012;45.378
ES;2012;46.589
RS;2012;22.116
RO;2012;33.082
RR;2012;30.669
CE;2012;44.632
AP;2012;36.215
SC;2012;12.862
AM;2012;37.427
SP;2012;15.67
CE;2013;50.949
GO;2013;46.238
BA;2013;37.849
RS;2013;20.799
AP;2013;30.612
AC;2013;30.137
PI;2013;18.785
PA;2013;42.725
MS;2013;24.35
AM;2013;31.277
SC;2013;11.893
MG;2013;22.905
RJ;2013;31.223
MA;2013;31.836
PR;2013;26.697
RR;2013;43.846
MT;2013;36.391
RO;2013;27.948
RN;2013;42.887
SP;2013;13.822
PE;2013;33.925
SE;2013;43.95
PB;2013;39.623
DF;2013;30.003
ES;2013;42.247
AL;2013;65.072
TO;2013;23.61
RR;2014;31.795
PI;2014;22.449
RN;2014;47
GO;2014;44.257
RS;2014;24.306
PR;2014;26.891
RO;2014;33.056
PE;2014;36.193
SE;2014;49.424
MA;2014;35.937
AP;2014;34.092
PA;2014;42.681
MG;2014;22.784
SC;2014;13.453
AM;2014;32.01
DF;2014;29.554
MS;2014;26.721
AL;2014;62.777
TO;2014;25.453
BA;2014;40.01
MT;2014;42.117
SP;2014;14.046
CE;2014;52.309
AC;2014;29.363
RJ;2014;34.736
ES;2014;41.415
PB;2014;39.327
RR;2015;40.1451553894377
PR;2015;26.3011311098844
ES;2015;36.8965098700709
BA;2015;39.5423973821512
MT;2015;36.8398455850063
TO;2015;33.1985590637346
PB;2015;38.3162789807769
RO;2015;33.9327362679872
RN;2015;44.8844117454807
SP;2015;12.2239409769476
GO;2015;45.3357225980198
PI;2015;20.2918150310527
CE;2015;46.7478362422061
MG;2015;21.7163163856459
DF;2015;25.4560300257648
AP;2015;38.2167765127257
MA;2015;35.3116294752747
SC;2015;14.0339248503121
AM;2015;37.3761913660998
SE;2015;58.0934729776182
AL;2015;52.3274645547286
PE;2015;41.1637429922927
MS;2015;23.9133837626616
RJ;2015;30.6162698011797
AC;2015;27.0064081103853
PA;2015;44.953507064673
RS;2015;26.1736071177987
